bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,totrms_abvgrd,saleprice,ms_subclass_120,ms_subclass_150,ms_subclass_160,ms_subclass_180,ms_subclass_190,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,land_contour_Bnk,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_Corner,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,bldg_type_1Fam,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Fin,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Flat,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,exterior_1st_AsbShng,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsbShng,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_NA,mas_vnr_type_None,mas_vnr_type_Stone,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,central_air_N,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_NA,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,mo_sold_1,mo_sold_2,mo_sold_3,mo_sold_4,mo_sold_5,mo_sold_6,mo_sold_7,mo_sold_8,mo_sold_9,mo_sold_10,mo_sold_11,mo_sold_12,lot_frontage,lot_area,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,gr_liv_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,property_age,age_remod_add,1st_flr_sf_total_bsmt_sf,bsmtfin_sf_1_total_bsmt_sf,gr_liv_area_2nd_flr_sf,gr_liv_area_1st_flr_sf,lot_shape,overall_qual,overall_cond,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating_qc,electrical,kitchen_qual,fireplace_qu,garage_finish,garage_cond
1.0,0.0,2,1,9,240000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7923071882771369,6.100903663876109,-0.5751575240619798,1.2385182983171341,-0.291011117546955,0.05187143364408852,1.2171942863691219,-0.22698062018227738,1.2568802386507107,0.9099279541627617,0.09193374612211046,0.9182260327383894,2.840891475976164,-0.3698878635780842,-0.29884695936501415,-0.6757674371185778,-0.5274424267280978,0.3437548712497995,1.3492960823992783,1.084084306911053,0.22391380627901067,-2.7825714708647684,-0.0135474381961759,-0.5051117476838214,0.9886717922772483,-0.2345893226556489,0.5521730803846653,0.13382053477389344,1.262368405522263,1.1532507873834321,-0.3267729774335615,0.8595870786228755,0.28228489788275885,0.7165782056817386,0.12590908379159954,1.4030774762249976,0.25242898753770093
0.0,0.0,1,0,4,135750,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7923071882771369,-0.24027331832647436,-0.5751575240619798,-0.47747031810650553,-0.291011117546955,0.3407627797659436,-0.249628046019127,-0.5603036269594338,-0.7751890389592982,-1.1179583431787772,-0.9257384530305849,-0.7335388092980959,-0.7290856909630858,-0.3698878635780842,-0.29884695936501415,0.5541292984372339,-0.5274424267280978,-0.4585697989308968,-0.45956754802694194,-0.6539784326360571,-0.8335826251421999,-1.0295514442199645,-1.3188829538041877,1.3479073849166259,-0.7142140076703146,-0.2345893226556489,-0.5603232365527046,0.13382053477389344,-0.6320516111936937,0.6833441232704814,-0.3267729774335615,0.8595870786228755,-2.25827918306207,-0.7999012528540335,-0.9769736929497913,-0.8347422959819606,0.25242898753770093
0.0,0.0,1,1,6,102000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06697031292485817,-0.42142138814876096,-0.5751575240619798,-0.015037454499606627,-0.291011117546955,-0.3131618176571702,-0.4551700289015568,0.19032928594030424,-0.7751890389592982,-0.5385622582240518,-0.5802900918503121,-0.7335388092980959,1.9136246793685665,-0.3698878635780842,-0.29884695936501415,0.72033155999883,-0.5274424267280978,-0.2944627757387845,-0.24860522289161768,-0.6539784326360571,-0.28207414012920556,0.7234685824248395,-0.6662151960001819,-2.3581308802842686,-0.7142140076703146,-0.2345893226556489,-0.5603232365527046,0.13382053477389344,-0.6320516111936937,-0.7263758690683706,-0.3267729774335615,-2.2600664696436015,-2.25827918306207,-0.7999012528540335,0.677350472162295,-0.8347422959819606,0.25242898753770093
0.0,0.0,1,0,5,125000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06697031292485817,0.11136705250502309,-0.5751575240619798,0.005363995365403619,-0.291011117546955,-0.1452017327026033,-0.2589708634228738,-0.570801989377612,-0.7751890389592982,-1.1260617849263959,-0.33287437370768436,-0.7335388092980959,0.012727746322991985,-0.3698878635780842,-0.29884695936501415,0.6538506553741916,-0.5274424267280978,-0.46620604854063946,-0.18806863066816684,-0.6539784326360571,-0.8402746206815217,0.7234685824248395,-0.0135474381961759,0.42139781861640224,-0.7142140076703146,-0.2345893226556489,-0.5603232365527046,0.13382053477389344,-0.6320516111936937,0.6833441232704814,-0.3267729774335615,-1.2201819535547758,0.28228489788275885,-0.7999012528540335,-0.9769736929497913,-0.8347422959819606,0.25242898753770093
1.0,0.0,2,1,6,212000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4598249790823738,0.07115928485035086,-0.5751575240619798,-0.12157835935021569,1.7771810553283414,-1.1238491610378798,-0.6069908117124424,-0.8883774525275011,1.1638793563802297,0.31837670658660855,0.32067657987661535,0.47469658441377766,0.21363555225463807,-0.3698878635780842,-0.29884695936501415,-0.7422483417432163,-0.5274424267280978,-0.7052719045795457,-0.33725310681401277,0.7565682258892787,-0.42207508944045996,-2.7825714708647684,0.6391203196078301,0.42139781861640224,0.9886717922772483,-0.2345893226556489,0.5521730803846653,0.13382053477389344,1.262368405522263,1.1532507873834321,3.929721154066826,0.8595870786228755,0.28228489788275885,0.7165782056817386,0.677350472162295,0.2841675901215185,0.25242898753770093
1.0,0.0,1,0,5,132000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06697031292485817,-0.2986669314221291,-0.5751575240619798,0.09603710587656027,0.7551093419888053,-0.9200575912930052,-0.5672838377465185,-0.917247949177491,0.1734199601996075,-0.5669243043407167,-0.939743116321677,2.4323438046051677,-0.7290856909630858,-0.3698878635780842,-0.29884695936501415,0.8865338215604263,1.8776698679087565,-0.7001646602681876,-0.22260771447758418,-0.14547562604740785,-0.7521516057374011,0.7234685824248395,-0.0135474381961759,2.2744169512168493,-0.7142140076703146,-0.2345893226556489,-0.5603232365527046,0.13382053477389344,-0.6320516111936937,0.6833441232704814,1.8014740883166322,-1.2201819535547758,0.28228489788275885,-0.7999012528540335,-0.9769736929497913,-0.8347422959819606,0.25242898753770093
1.0,0.0,2,0,8,377426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8726572301123894,0.5670077269521392,0.5821593618761723,1.8369608276907679,-0.291011117546955,0.2265499219968381,2.0160051743894742,1.9855492594487685,-0.7751890389592982,0.8471262806187181,0.9088724381024851,0.62763777349123,0.05909108615337185,-0.3698878635780842,-0.29884695936501415,-1.107893317178728,-0.48449399289529693,2.3425070348912698,2.4896288135289217,-0.6539784326360571,1.6211293912538878,-1.0295514442199645,1.944455835215842,-0.5051117476838214,0.9886717922772483,-0.2345893226556489,1.6646693973220352,0.13382053477389344,2.2095784138802412,1.1532507873834321,-0.3267729774335615,0.8595870786228755,0.28228489788275885,0.7165782056817386,1.2287918605329906,1.4030774762249976,0.25242898753770093
1.0,0.0,2,1,8,301000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.7923071882771369,-0.3063390849675436,-0.5751575240619798,1.1909149152987768,-0.291011117546955,-1.0790598050499953,-0.011386202223583379,-0.24535275441408916,1.4940324884404372,1.102384695668702,0.3300130220706768,-0.7335388092980959,0.012727746322991985,-0.3698878635780842,2.768373338583981,-1.0414124125540893,-0.48449399289529693,-0.23391937356975087,0.6196099884866061,1.381336145779513,0.30154887926670215,-1.0295514442199645,1.291788077411836,-0.5051117476838214,0.9886717922772483,-0.2345893226556489,1.6646693973220352,0.13382053477389344,-0.6320516111936937,1.1532507873834321,-0.3267729774335615,0.8595870786228755,0.28228489788275885,0.7165782056817386,1.2287918605329906,-0.8347422959819606,0.25242898753770093
1.0,0.0,2,0,5,153500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8006925209694062,-0.8050290654194854,1.9882993782910272,1.72815309507738,-0.291011117546955,-1.1999910662172835,0.4160476939978331,0.4501637557902135,-0.7751890389592982,-0.338002074970493,-0.3562154791928379,-0.7335388092980959,2.346349184452112,-0.3698878635780842,-0.29884695936501415,-0.9084506033048124,-0.5274424267280978,0.2925608510042732,1.253854377439758,-0.6539784326360571,-0.057606118700049516,0.7234685824248395,-0.0135474381961759,-0.5051117476838214,-0.7142140076703146,2.471448075301762,1.6646693973220352,1.9159183881042805,-0.6320516111936937,1.1532507873834321,-0.3267729774335615,0.8595870786228755,0.28228489788275885,-0.7999012528540335,-0.9769736929497913,1.4030774762249976,0.25242898753770093
1.0,0.0,1,1,6,152400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15993418798495793,-0.25448101007724194,-0.5751575240619798,-0.23265291972638258,-0.291011117546955,-0.7431396351408615,-1.127852881971327,-0.7912676001593532,0.3547716806270454,-0.31166588929073274,0.6801296043479802,-0.7335388092980959,-0.7290856909630858,-0.3698878635780842,-0.29884695936501415,1.0527360831220225,0.8469074559215332,-0.8691588832105351,-0.4913350770116712,0.014091322992412655,-0.6045614051691186,0.7234685824248395,-0.6662151960001819,1.3479073849166259,-0.7142140076703146,-0.2345893226556489,-0.5603232365527046,0.13382053477389344,-0.6320516111936937,0.6833441232704814,-0.3267729774335615,-0.18029743746595006,0.28228489788275885,0.7165782056817386,-0.9769736929497913,-0.8347422959819606,0.25242898753770093
1.0,0.0,1,1,7,165000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.7923071882771369,-0.08967178576833808,2.0288054692988626,-0.5545424620409887,5.612956073626129,-1.2806119069954756,0.2735697285906943,0.7677392189401027,-0.7751890389592982,-0.09287296210503224,0.14328417818944827,1.4382260756017273,-0.7290856909630858,-0.3698878635780842,-0.29884695936501415,0.12200341837708382,-0.5274424267280978,0.35358955693139965,-0.4445914272198553,-0.6539784326360571,0.24018328017112212,-1.0295514442199645,-0.6662151960001819,-0.5051117476838214,-0.7142140076703146,-0.2345893226556489,-0.5603232365527046,0.13382053477389344,-0.6320516111936937,0.2134374591575308,0.7373505554415354,-1.2201819535547758,0.28228489788275885,-0.7999012528540335,0.677350472162295,-0.8347422959819606,0.25242898753770093
0.0,0.0,2,1,8,193500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3064886470595216,0.4026247333957584,2.7579151074398984,0.021231789704856032,-0.291011117546955,-0.2773303328668626,-0.3804274896715823,0.043352212085810075,1.4568321355322449,1.2928155767377376,0.12927951489835615,-0.7335388092980959,0.3836344649660309,-0.3698878635780842,3.9952614577635788,0.1884843230017223,-0.5274424267280978,-0.30507314361758486,-0.21057063036568335,1.4398566533172046,0.5977471681458272,0.7234685824248395,-0.0135474381961759,0.42139781861640224,-0.7142140076703146,2.471448075301762,0.5521730803846653,0.13382053477389344,-0.6320516111936937,-0.2564692049554199,-0.3267729774335615,-1.2201819535547758,0.28228489788275885,0.7165782056817386,1.2287918605329906,1.4030774762249976,0.25242898753770093
